ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
65,155,3,62,39,0,0,80,26,6,6,40,7,48,4,1,1,45,66,4,5,1,71,Bad
65,107,4,42,37,0,0,97,11,4,6,37,5,19,9,0,0,26,94,9,1,2,43,Bad
73,149,2,70,10,1,1,85,9,4,4,13,3,31,6,0,0,47,94,4,2,1,86,Bad
64,157,3,66,38,0,0,95,24,6,6,42,4,45,1,2,2,32,80,3,3,1,75,Bad
75,132,6,67,20,0,0,90,63,6,6,21,2,29,0,2,2,67,90,2,2,1,67,Bad
57,239,2,93,28,0,0,93,3,4,6,30,2,37,0,3,3,63,94,6,2,3,90,Good
78,218,3,73,35,0,0,97,71,6,6,36,5,29,22,0,0,5,96,3,4,2,41,Bad
75,337,5,115,27,0,0,89,7,4,6,27,1,37,11,0,0,3,3,2,2,0,42,Bad
68,277,3,77,37,1,0,92,5,6,5,38,4,16,0,4,4,24,72,5,2,0,47,Bad
78,136,1,72,21,1,0,93,63,6,5,28,4,36,1,3,3,0,73,0,4,0,80,Good
60,224,5,88,27,0,0,93,5,4,6,27,2,41,3,3,3,58,83,5,6,1,75,Good
56,180,3,80,35,1,1,95,4,4,6,38,3,63,0,2,2,60,96,7,2,2,91,Bad
61,264,6,74,34,0,0,89,1,4,6,35,3,49,1,1,1,21,71,5,4,0,64,Good
62,275,6,99,21,1,1,91,12,6,6,22,1,55,15,0,0,87,71,6,5,5,92,Bad
68,158,2,70,42,0,0,98,54,6,6,45,3,51,2,3,3,59,63,3,3,2,60,Good
63,293,14,106,17,1,1,79,6,4,2,19,0,26,14,0,0,42,63,6,2,3,80,Good
65,195,6,115,12,0,0,63,21,6,6,16,1,44,17,0,0,88,94,4,2,3,86,Bad
71,216,6,95,26,1,0,86,13,6,5,28,2,29,17,0,0,51,94,10,3,1,72,Bad
64,390,4,151,67,2,1,76,22,6,2,74,3,51,1,4,4,19,69,9,6,1,68,Good
82,205,2,86,30,0,0,97,39,6,6,31,4,19,0,2,2,2,75,7,1,0,44,Good
56,201,12,67,25,2,1,85,0,0,5,26,0,31,12,0,0,16,77,3,4,1,58,Bad
68,209,2,89,44,0,0,98,43,6,6,48,1,38,6,0,0,87,100,7,2,6,100,Good
74,121,5,66,21,0,0,95,32,6,6,21,1,48,9,0,0,58,90,2,4,1,86,Good
63,181,2,76,22,1,1,80,1,4,3,25,3,12,3,1,1,29,79,7,1,0,53,Bad
67,114,5,52,13,1,0,67,30,6,5,15,2,13,5,0,0,69,33,4,2,2,86,Good
66,240,13,87,19,2,1,95,4,3,5,22,0,43,3,2,2,30,33,4,3,1,89,Good
57,336,2,90,36,0,0,90,26,6,6,39,5,38,6,0,0,79,74,19,5,5,89,Good
65,268,2,77,40,1,1,98,49,6,2,42,6,24,3,1,1,62,60,7,3,3,83,Good
66,66,8,33,16,0,0,94,2,4,6,16,1,44,3,1,1,22,42,2,2,0,57,Good
64,217,39,104,15,0,0,88,10,4,6,16,0,50,1,2,2,56,10,3,2,2,83,Good
68,152,2,81,25,0,0,89,1,4,6,28,2,43,0,2,2,8,79,3,5,0,100,Good
61,195,9,88,19,0,0,95,2,4,6,20,1,32,1,1,1,59,91,3,2,2,67,Good
71,303,3,116,20,0,0,86,20,6,6,21,1,24,2,1,1,43,20,4,2,0,75,Good
59,225,2,73,52,0,0,98,8,4,6,54,6,54,0,6,6,45,28,7,3,2,83,Bad
71,200,23,94,25,0,0,71,5,4,6,28,0,36,8,0,0,3,14,2,2,0,44,Bad
67,319,4,146,27,0,0,93,35,6,6,29,1,41,5,1,1,70,7,5,4,2,77,Good
80,176,27,97,13,0,0,77,40,6,6,13,0,38,1,1,1,11,5,1,3,0,80,Bad
67,115,16,55,21,0,0,96,14,6,6,26,0,58,0,0,0,56,84,5,4,1,82,Bad
62,75,4,46,19,3,2,82,29,6,4,23,1,59,0,1,1,47,80,2,3,1,71,Bad
77,305,2,84,16,0,0,90,22,5,6,20,4,65,0,3,3,11,87,3,2,1,71,Bad
69,147,2,50,26,1,0,93,10,4,5,28,3,36,0,0,0,6,86,3,2,1,36,Bad
57,165,2,71,38,0,0,98,1,4,6,48,3,44,0,10,10,89,72,12,3,6,88,Bad
56,124,5,63,23,2,2,72,2,4,4,29,3,62,0,1,1,8,89,2,4,0,86,Good
61,170,3,78,18,3,0,71,36,5,2,21,3,57,0,0,0,111,90,4,3,3,100,Bad
61,344,2,95,26,1,0,79,2,3,5,28,3,64,0,3,3,2,97,4,3,0,73,Good
55,324,9,119,32,1,0,94,1,4,5,36,1,44,0,0,0,64,72,9,5,3,83,Bad
58,38,3,19,13,1,1,93,15,6,4,14,5,64,0,1,1,82,91,2,5,1,100,Bad
61,247,4,95,36,0,0,92,1,4,6,39,1,59,0,1,1,87,99,8,4,3,93,Bad
63,291,9,88,25,0,0,84,3,4,6,25,2,32,0,0,0,30,73,7,2,1,82,Bad
65,240,9,64,29,0,0,97,57,6,6,32,2,50,0,0,0,80,73,8,3,3,79,Bad
69,236,2,96,37,0,0,95,1,4,6,41,3,20,0,1,1,15,94,5,1,2,55,Bad
55,222,2,67,14,0,0,94,2,4,6,17,2,59,0,4,4,25,79,2,2,1,67,Bad
60,121,3,64,21,1,1,96,0,4,6,23,2,57,0,0,0,1,77,1,4,0,83,Good
59,389,9,74,42,0,0,83,1,4,6,47,2,32,0,2,2,63,81,9,3,2,68,Bad
70,347,20,104,22,0,0,82,3,4,6,22,0,41,0,1,1,14,35,2,4,0,75,Good
56,179,3,69,27,2,2,87,2,4,2,31,4,39,0,5,5,38,61,4,3,0,78,Bad
69,215,11,69,24,1,1,96,26,6,2,28,1,21,0,1,1,38,72,1,2,1,50,Bad
56,175,9,77,17,0,0,88,1,4,6,17,1,24,0,2,2,101,90,7,2,5,90,Bad
73,345,11,74,25,0,0,92,34,6,6,25,1,20,0,0,0,54,46,6,2,3,62,Bad
54,140,18,61,7,6,5,50,5,4,5,13,0,63,0,0,0,96,73,3,2,1,100,Bad
69,369,2,130,23,1,0,93,61,6,5,30,3,30,0,2,2,46,38,6,3,0,91,Good
69,379,2,105,15,0,0,84,3,4,6,19,3,74,0,2,2,31,100,1,2,1,60,Bad
73,293,12,101,24,0,0,92,12,6,6,25,0,36,0,2,2,58,60,6,3,1,75,Bad
68,136,3,62,35,2,1,92,58,6,5,37,5,54,0,2,2,68,89,8,2,2,67,Bad
64,181,4,48,26,1,1,93,6,4,2,27,4,59,0,1,1,30,37,4,4,2,69,Bad
58,119,1,55,29,0,0,75,7,4,6,32,4,34,0,2,2,99,99,3,4,1,100,Bad
81,141,3,59,34,1,0,97,54,6,5,37,3,51,0,1,1,4,94,2,2,0,44,Good
65,604,13,194,43,0,0,91,2,4,6,45,0,36,0,1,1,16,78,12,4,2,74,Bad
68,256,6,71,34,0,0,97,36,5,6,35,4,23,0,7,5,69,99,9,3,3,80,Bad
64,363,8,101,33,1,0,74,8,4,5,35,1,31,0,1,1,31,92,3,2,1,42,Bad
72,185,3,75,24,0,0,96,52,6,6,26,2,38,0,2,2,43,88,5,2,2,70,Bad
64,287,3,68,28,0,0,93,77,6,6,29,6,24,0,5,5,37,90,8,2,1,67,Bad
67,323,3,111,16,5,3,73,54,6,2,22,2,59,0,2,2,0,74,0,4,0,71,Bad
58,71,2,31,20,0,0,91,8,4,6,22,6,41,0,0,0,35,81,2,3,1,56,Good
57,269,11,74,29,1,0,70,4,3,5,30,2,40,0,2,2,41,43,6,5,1,58,Bad
59,114,11,47,20,0,0,86,3,4,6,22,1,55,0,1,0,69,91,4,5,1,90,Bad
74,188,8,90,25,1,0,96,73,6,5,27,2,46,0,0,0,29,49,6,3,1,64,Good
75,232,5,69,34,0,0,97,65,6,6,36,5,42,2,1,1,42,91,6,2,1,80,Good
57,152,5,60,16,2,0,70,1,4,5,20,2,50,2,10,10,46,80,2,6,1,80,Bad
74,236,30,93,17,0,0,94,74,6,6,18,0,29,0,1,1,47,18,2,2,1,50,Bad
68,267,7,70,31,0,0,90,17,6,6,31,1,45,4,1,1,31,65,8,4,0,80,Good
52,281,3,108,13,4,3,88,1,3,5,18,2,53,1,3,3,100,100,5,4,5,100,Bad
65,209,20,99,20,6,2,79,3,0,2,30,0,50,0,1,1,27,54,4,9,0,81,Bad
57,158,11,76,24,0,0,88,14,6,6,26,2,42,0,1,1,62,76,6,4,3,69,Bad
57,154,6,82,12,2,0,63,7,4,5,16,1,63,0,0,0,85,70,3,4,1,88,Good
54,424,0,147,7,4,2,73,19,6,2,12,3,27,0,4,4,61,91,6,2,1,89,Bad
56,111,3,40,25,0,0,96,1,4,6,27,6,56,0,1,1,37,63,5,7,0,75,Bad
59,178,3,68,14,2,1,75,45,6,5,18,3,28,0,6,6,59,97,5,2,0,70,Bad
64,112,3,37,15,0,0,93,20,6,6,15,4,33,0,1,1,38,93,2,3,1,45,Bad
54,123,6,54,21,0,0,88,4,4,6,26,3,42,0,0,0,63,45,4,3,1,78,Good
71,124,7,53,12,1,1,92,37,6,2,14,1,64,0,1,1,43,34,2,3,1,75,Bad
59,442,0,115,21,2,2,68,3,0,2,26,2,27,0,1,1,33,70,5,3,1,63,Bad
82,254,12,84,29,0,0,97,32,6,6,29,0,34,0,0,0,7,55,3,3,0,58,Good
75,139,3,54,14,0,0,94,46,6,6,16,2,19,0,1,1,43,33,1,2,1,43,Good
44,90,13,51,9,5,4,47,3,0,2,16,0,38,0,3,1,82,81,4,3,1,88,Bad
74,119,1,62,19,0,0,95,20,6,6,22,2,36,0,8,8,11,101,6,2,0,62,Bad
69,129,1,51,23,2,2,92,66,6,6,26,5,46,0,2,2,37,93,4,2,0,60,Bad
60,134,9,48,12,0,0,92,23,6,6,15,1,57,0,1,1,97,57,4,5,3,90,Bad
62,134,3,48,17,0,0,94,0,4,6,19,3,63,0,1,1,63,55,2,5,1,88,Bad
66,213,6,120,12,3,3,80,54,6,3,15,3,33,0,2,2,88,84,2,2,1,100,Good
66,464,2,73,23,0,0,96,15,6,6,26,2,31,0,2,2,79,36,6,2,3,80,Bad
83,254,9,96,27,1,1,96,72,6,4,28,1,18,0,1,1,10,33,6,2,0,60,Bad
62,34,10,23,6,1,1,83,12,6,6,6,1,33,0,0,0,45,72,4,2,1,100,Bad
61,207,3,67,27,0,0,97,3,4,6,30,2,40,0,3,3,24,71,5,3,0,57,Good
57,47,9,35,5,1,0,50,16,6,5,10,1,30,0,2,2,66,70,2,2,0,57,Bad
59,216,2,65,22,2,2,96,10,2,4,31,1,32,0,6,6,31,40,4,2,1,55,Bad
67,204,4,80,19,1,1,95,65,6,2,23,6,39,0,0,0,3,67,1,3,0,40,Bad
61,180,1,62,12,3,3,75,13,6,3,17,2,35,0,1,1,31,79,2,2,0,50,Bad
78,299,3,102,26,0,0,90,14,6,6,31,1,35,0,0,0,7,38,2,2,0,45,Good
60,181,8,67,15,3,3,80,2,0,2,20,1,40,0,2,2,35,82,6,4,0,91,Good
54,51,11,34,7,2,2,63,3,4,2,9,1,33,0,1,1,86,88,3,1,0,100,Bad
61,46,28,33,7,1,1,75,9,4,6,8,0,50,0,4,4,42,28,1,3,0,67,Good
76,325,6,79,20,0,0,95,11,4,6,20,1,45,0,3,2,3,64,2,4,0,80,Bad
79,244,12,74,26,1,0,93,21,6,5,28,0,14,0,0,0,3,50,5,2,0,39,Bad
68,182,19,94,19,0,0,90,2,4,6,20,0,40,0,3,3,5,48,3,3,0,55,Bad
65,94,6,43,31,2,1,91,38,6,5,36,5,42,0,0,0,18,88,5,3,0,50,Bad
75,293,9,143,9,0,0,89,11,4,6,9,2,22,0,0,0,59,78,3,1,1,57,Bad
55,101,4,29,12,0,0,92,2,4,6,13,3,38,0,0,0,43,83,5,3,2,100,Bad
62,141,9,67,28,1,0,97,50,6,5,30,3,43,0,0,0,84,89,4,4,2,89,Bad
59,142,18,50,14,2,1,80,10,4,5,16,0,50,0,1,1,82,48,3,3,1,78,Bad
64,108,6,55,16,3,1,75,40,6,5,21,4,20,0,0,0,53,69,5,4,1,91,Good
60,143,1,74,22,1,1,96,5,0,2,29,4,34,0,3,3,30,96,6,3,2,82,Good
52,296,7,95,43,2,0,89,3,4,5,47,1,68,0,1,1,69,44,6,10,3,85,Bad
64,262,3,80,15,2,0,83,11,4,2,18,1,44,0,0,0,71,52,8,3,4,92,Bad
75,160,3,85,20,1,0,91,10,3,5,25,1,16,0,0,0,2,28,5,2,0,58,Good
64,142,1,34,12,2,2,85,35,6,2,21,6,33,0,2,2,24,67,5,3,0,67,Bad
57,280,9,86,24,1,0,81,2,3,5,27,1,44,0,1,1,75,88,8,3,5,92,Bad
63,162,1,49,22,0,0,92,40,6,6,24,6,33,0,8,6,69,97,6,2,2,89,Bad
60,204,2,58,27,0,0,86,0,4,6,31,4,35,0,1,1,57,96,5,4,2,64,Good
54,162,7,87,24,1,0,85,7,4,5,26,1,31,0,2,2,65,70,9,3,3,80,Bad
76,400,3,97,17,1,1,94,35,6,6,17,2,18,2,1,1,2,96,4,2,0,75,Good
69,82,4,35,11,1,1,92,77,6,4,12,3,25,3,6,6,45,62,5,2,1,70,Good
61,61,3,27,7,1,0,75,11,4,5,8,3,38,2,4,4,41,96,2,3,0,83,Good
56,166,2,55,28,3,2,78,1,4,2,32,3,28,1,1,1,43,85,13,4,4,81,Bad
65,442,1,114,28,1,1,97,13,6,6,33,3,39,2,1,1,66,72,10,5,5,75,Bad
66,358,7,116,26,2,1,97,1,3,5,29,1,38,3,1,1,1,11,1,2,0,19,Good
61,222,3,63,43,1,0,91,9,4,5,46,9,41,4,2,2,57,5,7,4,3,61,Bad
70,161,10,73,13,0,0,85,15,6,6,13,1,54,0,3,3,32,93,2,3,1,71,Bad
59,246,2,81,34,0,0,94,3,4,6,41,3,46,8,0,0,56,85,7,3,3,67,Bad
59,127,12,44,13,1,1,92,40,0,6,15,0,20,2,2,2,98,39,7,2,6,100,Bad
72,123,7,56,27,0,0,96,35,6,6,27,1,30,0,2,2,36,73,7,4,2,65,Bad
57,232,3,83,21,0,0,63,0,4,6,24,3,29,4,1,1,90,36,10,2,4,93,Good
66,150,10,69,17,1,0,90,9,3,5,23,2,39,3,1,1,33,81,2,2,0,50,Good
65,82,1,43,25,2,1,97,70,6,5,30,3,33,2,4,4,33,53,2,8,1,56,Bad
67,232,11,91,28,0,0,96,40,6,6,28,1,21,0,4,4,39,90,7,3,3,67,Good
68,115,6,47,35,0,0,94,6,4,6,36,5,47,4,1,1,25,49,7,8,0,75,Bad
65,212,11,75,21,2,1,87,22,6,5,23,1,43,19,0,0,71,64,8,3,3,86,Good
60,410,7,124,29,0,0,97,20,6,6,32,1,25,1,2,2,70,56,10,4,3,83,Bad
63,159,13,81,41,1,0,95,8,3,5,42,0,40,13,0,0,71,83,5,3,4,53,Good
65,292,4,62,42,1,0,96,1,3,5,45,4,31,0,3,3,11,89,3,4,0,35,Good
78,359,2,129,47,0,0,98,58,6,6,50,6,34,0,7,7,10,93,4,1,0,40,Good
77,194,17,75,18,1,1,95,29,6,2,19,0,53,0,2,2,4,47,1,2,0,60,Good
65,345,1,110,57,0,0,95,11,4,6,59,4,25,1,1,1,24,66,6,4,0,33,Bad
71,218,22,75,22,1,0,96,27,6,5,24,0,39,1,2,2,3,23,4,1,1,56,Bad
77,387,4,95,44,0,0,98,68,6,6,45,3,58,3,3,3,41,62,2,2,0,80,Good
72,214,2,81,60,1,1,95,32,6,6,68,3,35,0,2,2,13,63,5,4,0,47,Good
82,429,10,115,30,0,0,97,19,6,6,30,1,13,11,0,0,10,51,11,2,0,65,Good
57,171,5,62,33,0,0,97,0,4,6,34,5,26,0,5,4,11,86,5,2,0,39,Good
61,328,3,98,15,1,1,94,33,0,6,16,2,31,14,0,0,48,43,2,2,0,50,Bad
62,163,5,54,42,2,0,91,14,6,5,45,3,57,0,7,7,35,52,3,6,1,56,Good
57,160,1,70,6,3,2,45,13,6,3,11,1,73,0,2,2,64,52,1,4,1,71,Bad
60,106,2,61,25,0,0,93,41,6,6,27,1,22,0,0,0,88,100,13,1,5,93,Good
69,194,4,63,41,0,0,95,15,6,6,41,5,29,0,2,2,0,99,3,4,0,35,Good
50,54,2,29,13,1,1,87,1,0,2,15,3,60,0,1,1,99,68,4,2,1,100,Bad
80,208,12,76,30,1,0,97,23,6,5,31,0,13,0,0,0,1,71,5,2,0,35,Good
70,457,3,112,10,1,1,90,73,6,6,10,4,40,0,3,3,83,92,1,3,1,100,Bad
64,162,15,42,12,1,1,92,17,6,6,12,0,42,0,1,1,73,69,3,3,2,75,Good
68,143,1,52,35,0,0,94,1,4,6,36,4,19,0,0,0,7,100,5,3,0,53,Bad
63,263,1,84,33,1,0,86,7,4,2,35,3,34,0,1,1,36,48,8,3,3,59,Good
70,386,2,122,18,1,0,90,80,6,5,20,1,15,0,0,0,77,99,6,2,3,57,Bad
67,278,22,87,4,0,0,33,1,4,6,6,0,33,0,1,0,34,17,2,2,0,67,Bad
58,151,12,50,9,2,2,67,4,4,6,9,0,44,0,0,0,65,86,5,2,2,100,Bad
58,163,2,67,23,1,0,81,3,4,5,27,4,52,0,5,5,40,79,7,5,1,93,Bad
61,182,2,41,6,1,0,88,58,6,5,8,3,50,0,2,2,99,86,4,2,3,100,Good
61,74,5,38,24,2,2,85,4,4,4,26,2,31,0,1,1,43,87,2,4,0,46,Bad
67,233,12,66,13,1,0,87,10,4,5,15,0,67,0,1,1,33,81,3,2,1,83,Bad
83,345,6,185,19,1,0,95,54,6,5,20,3,20,0,1,1,5,64,7,2,0,64,Good
63,195,12,78,34,0,0,94,12,6,6,35,0,11,0,2,2,47,100,11,3,5,67,Bad
71,106,0,39,22,0,0,92,54,6,6,25,7,52,0,3,2,32,94,4,4,1,67,Bad
65,251,9,67,23,4,3,92,11,4,5,24,3,79,0,1,1,86,87,2,3,1,100,Bad
68,255,10,71,11,2,2,92,57,6,2,12,2,42,0,0,0,45,43,6,2,1,100,Good
61,425,34,103,13,4,4,79,37,0,3,20,0,58,0,0,0,78,66,4,1,1,100,Bad
66,262,5,51,14,0,0,83,8,4,6,18,3,39,0,0,0,51,84,5,4,1,82,Good
70,108,2,51,45,0,0,98,10,4,6,49,7,65,7,0,0,23,82,2,3,0,50,Bad
68,80,3,42,13,0,0,85,16,6,6,13,2,46,2,2,1,52,94,3,2,1,100,Bad
68,195,4,67,22,1,0,87,34,6,5,23,3,52,2,3,3,74,88,3,3,2,75,Bad
79,247,1,101,18,1,1,90,70,6,3,20,2,20,9,0,0,28,26,4,2,0,100,Good
57,117,3,36,10,0,0,70,3,4,6,10,2,50,1,1,1,98,69,2,3,1,83,Bad
68,305,7,85,32,0,0,94,47,5,6,34,2,38,0,1,1,42,61,4,4,2,67,Good
67,124,4,36,12,2,2,92,42,6,6,12,3,75,22,0,0,99,91,1,3,1,100,Bad
58,334,4,99,34,0,0,68,13,6,6,37,2,54,2,4,4,68,32,3,4,1,58,Bad
65,145,1,47,21,0,0,96,8,4,6,23,4,52,3,3,3,60,68,7,3,1,91,Bad
64,320,25,121,33,0,0,88,18,6,6,34,0,27,14,0,0,52,47,12,4,3,76,Good
64,218,5,86,33,0,0,82,28,6,6,34,2,38,1,1,1,45,90,6,2,1,73,Good
69,198,12,100,18,0,0,89,18,6,6,18,0,61,0,1,1,54,89,4,2,1,100,Bad
60,383,1,57,26,0,0,96,62,6,6,29,6,25,1,2,2,48,99,8,2,3,91,Bad
68,237,24,117,21,0,0,90,5,4,6,23,0,14,1,1,1,13,100,10,2,0,75,Good
78,230,8,99,32,1,0,85,24,6,5,33,1,18,16,0,0,8,88,2,1,0,25,Good
67,419,1,73,37,0,0,92,13,6,6,44,6,33,3,1,1,12,91,8,3,0,69,Good
64,232,4,91,36,3,2,93,22,6,3,40,6,60,0,2,2,55,92,8,4,3,100,Bad
71,235,4,71,32,1,1,94,83,5,2,33,6,27,0,0,0,49,92,9,3,1,80,Good
70,224,21,68,21,0,0,90,23,6,6,21,0,38,0,3,3,23,44,1,1,0,29,Bad
54,238,9,100,16,0,0,61,1,4,6,18,1,39,0,0,0,90,81,5,3,4,67,Bad
75,415,20,75,22,1,1,83,9,4,4,23,0,22,0,3,3,2,23,2,1,0,33,Bad
81,276,1,57,35,0,0,97,77,6,6,37,6,30,0,2,2,12,67,5,3,0,38,Bad
67,88,3,38,19,0,0,95,44,7,6,21,4,33,0,3,3,36,78,3,2,1,50,Good
61,272,1,70,8,1,1,78,20,5,6,10,4,22,0,9,9,22,65,3,2,0,63,Bad
58,109,9,62,15,0,0,93,4,4,6,15,1,27,0,1,1,73,47,5,3,2,80,Bad
57,61,5,30,9,0,0,89,23,6,6,9,1,67,0,2,2,98,89,3,1,2,100,Bad
73,278,1,87,21,2,2,96,61,6,6,25,5,36,0,2,2,23,85,3,3,1,55,Bad
68,224,2,70,23,0,0,96,1,4,6,25,3,52,0,3,3,44,74,5,3,1,67,Bad
63,175,7,62,13,1,1,71,16,6,6,14,2,64,0,6,6,50,100,5,3,0,100,Bad
61,109,4,48,11,0,0,92,5,4,6,13,2,62,0,5,5,64,82,2,2,1,80,Bad
69,214,3,101,16,0,0,95,2,4,6,19,1,32,0,2,2,53,58,4,3,1,78,Good
79,305,1,108,25,0,0,93,39,6,6,29,2,31,0,2,2,22,82,2,4,0,70,Good
66,246,5,86,26,6,4,79,59,6,5,28,2,61,0,0,0,28,67,3,4,1,78,Bad
61,187,2,85,28,0,0,97,6,4,6,29,2,41,0,0,0,86,43,9,4,3,93,Bad
56,129,6,49,14,3,1,55,7,4,3,22,2,59,0,0,0,100,83,3,8,1,85,Bad
66,125,5,51,27,1,1,97,14,6,6,30,4,63,0,0,0,33,98,4,2,0,75,Bad
72,198,13,91,16,0,0,94,53,6,6,18,0,39,0,1,1,88,86,5,2,2,100,Bad
57,158,4,77,38,0,0,85,2,4,6,39,1,51,0,3,3,44,49,13,6,2,90,Bad
64,65,5,40,14,1,1,93,55,6,2,15,1,20,0,3,2,92,9,9,2,2,100,Bad
56,66,2,25,13,2,2,93,52,6,4,16,6,40,0,2,2,80,95,8,5,2,100,Bad
61,194,3,84,36,0,0,97,68,6,6,39,2,31,0,1,1,77,100,7,2,4,75,Bad
67,134,13,61,17,0,0,94,20,6,6,17,0,35,0,1,1,22,70,4,5,2,82,Bad
61,204,13,70,34,0,0,94,4,4,6,34,0,26,0,0,0,75,81,7,5,2,86,Good
62,195,8,56,26,2,0,86,26,5,5,29,1,45,0,3,2,87,59,10,8,2,100,Bad
74,211,8,85,43,1,0,93,8,4,5,45,1,44,0,2,2,3,80,4,2,0,60,Bad
58,410,6,102,45,0,0,85,3,4,6,46,3,24,0,1,0,65,77,14,3,5,75,Bad
62,208,4,118,16,1,0,89,1,4,5,18,2,33,0,1,1,69,66,6,4,3,100,Good
61,66,5,39,16,1,1,90,23,5,6,21,1,75,0,1,1,101,79,3,4,1,100,Bad
70,182,29,94,25,0,0,96,20,6,6,25,0,24,0,1,1,33,6,3,2,1,36,Bad
73,206,7,97,28,0,0,97,23,6,6,31,1,35,0,0,0,34,56,4,3,0,73,Good
65,212,8,60,19,0,0,96,4,4,6,25,4,60,0,0,0,77,71,5,6,2,92,Bad
52,158,4,39,25,0,0,88,11,4,6,26,9,50,0,7,6,82,89,7,4,2,92,Bad
57,214,6,100,53,0,0,83,1,4,6,54,2,30,0,2,2,60,70,14,5,3,91,Bad
65,266,2,96,25,3,3,89,10,4,6,31,4,57,0,0,0,27,95,8,4,1,87,Bad
62,163,11,53,22,0,0,87,23,6,6,23,1,39,0,0,0,68,92,6,2,3,89,Bad
55,153,2,97,26,0,0,78,14,6,6,27,2,33,0,2,2,84,30,8,3,5,86,Bad
84,192,3,71,20,1,0,95,47,6,5,21,1,57,0,0,0,11,54,3,3,0,86,Good
54,73,20,45,13,2,2,50,5,1,3,15,0,43,0,0,0,33,33,3,3,0,86,Good
74,340,11,74,21,0,0,95,20,6,6,21,1,29,0,1,1,33,81,7,2,1,69,Bad
66,188,8,70,22,1,1,92,8,4,4,25,1,52,0,0,0,76,73,5,4,4,90,Bad
73,186,6,73,22,0,0,91,33,6,6,22,2,45,0,0,0,101,93,2,2,1,100,Bad
74,295,8,91,23,0,0,79,22,6,6,24,4,29,0,0,0,17,73,4,2,0,75,Good
66,286,8,122,40,0,0,89,38,6,6,44,1,57,0,0,0,100,32,2,3,1,100,Good
69,225,12,103,20,0,0,85,10,4,6,20,0,25,0,0,0,28,47,7,2,0,90,Good
58,191,6,92,51,0,0,87,9,4,6,53,1,26,0,3,3,60,58,14,2,3,85,Bad
70,335,3,105,35,2,2,87,34,6,4,39,5,33,0,2,2,27,6,10,3,1,88,Good
60,100,6,57,36,0,0,92,1,4,6,36,2,61,0,1,1,50,75,6,3,1,90,Bad
77,192,5,83,22,0,0,96,50,6,6,23,1,39,0,2,2,29,37,4,3,1,54,Bad
61,138,8,57,23,0,0,88,46,5,6,24,2,58,0,0,0,80,79,3,4,1,88,Bad
65,130,6,68,25,3,2,89,29,5,4,29,1,43,0,1,1,46,56,8,3,2,85,Good
71,308,7,104,39,0,0,98,73,6,6,40,3,30,0,0,0,75,99,11,1,5,81,Good
61,316,1,87,38,0,0,93,2,4,6,40,3,58,0,2,2,78,71,5,6,4,73,Bad
71,270,10,101,11,4,4,92,40,6,6,12,1,58,0,3,3,0,90,0,3,0,75,Bad
74,196,0,83,29,0,0,94,20,5,6,32,1,41,0,1,1,53,93,2,1,1,50,Bad
74,124,11,80,36,4,2,91,23,6,3,45,1,69,0,0,0,7,66,3,9,0,75,Bad
66,313,10,146,11,16,16,82,62,0,6,12,1,45,0,3,3,6,95,1,1,0,67,Bad
61,118,19,63,26,1,0,78,14,5,5,27,0,41,0,3,3,65,67,3,4,1,88,Bad
55,127,9,60,28,2,0,80,7,3,5,30,2,47,0,0,0,69,142,7,9,1,89,Bad
82,238,6,95,52,0,0,94,13,6,6,53,2,49,0,0,0,0,69,2,3,0,38,Good
61,122,3,53,39,0,0,95,1,4,6,43,4,65,0,3,3,53,82,5,7,1,81,Good
61,244,19,86,7,2,2,50,11,4,3,10,0,70,0,1,1,95,54,1,3,1,100,Bad
55,289,2,85,20,1,1,78,3,4,6,24,2,30,0,2,2,36,13,7,3,1,77,Good
70,234,10,93,27,0,0,89,12,6,6,27,1,44,0,2,2,51,100,5,2,2,70,Good
42,174,1,66,44,11,8,70,3,0,2,57,5,66,0,7,6,23,68,2,5,0,64,Good
69,198,1,84,17,1,1,89,13,6,6,20,3,55,0,2,2,16,95,2,3,1,63,Bad
66,93,1,49,24,1,1,81,38,6,2,27,4,19,0,0,0,47,57,3,3,1,64,Good
61,197,40,81,21,2,2,79,9,4,6,24,0,46,0,1,1,80,24,4,2,2,78,Bad
72,104,11,53,11,0,0,92,5,4,6,13,1,38,0,1,1,38,83,1,3,0,80,Good
65,221,1,90,28,2,2,94,20,6,6,33,6,48,0,4,4,9,67,3,2,0,56,Bad
61,192,6,58,22,0,0,70,3,4,6,23,4,57,6,0,0,41,68,2,4,0,60,Bad
75,189,11,73,27,0,0,96,58,6,6,28,1,43,22,0,0,65,78,3,3,2,75,Good
62,188,8,74,28,1,1,96,4,4,6,28,2,21,0,4,4,62,85,6,1,2,78,Bad
