age,education.num,capital.gain,capital.loss,hours.per.week,workclass,marital.status,occupation,race,sex,native.country,income
55,9,0,0,40,Private,Divorced,Priv-house-serv,White,Female,France,<=50K
18,9,0,0,8,Private,Never-married,Other-service,White,Female,United-States,<=50K
58,6,0,0,50,Private,Divorced,Transport-moving,Black,Male,United-States,<=50K
37,15,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
27,11,0,0,40,Private,Separated,Adm-clerical,White,Female,United-States,<=50K
27,14,0,0,40,Private,Never-married,Sales,White,Male,United-States,<=50K
25,10,0,0,40,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
40,9,0,0,40,Private,Widowed,Other-service,Black,Female,United-States,<=50K
46,15,0,0,48,Private,Divorced,Farming-fishing,White,Male,United-States,<=50K
37,10,0,0,50,Self-emp-inc,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
49,9,0,0,40,Private,Divorced,Other-service,Black,Female,United-States,<=50K
31,9,0,0,65,Private,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
60,7,0,0,40,Private,Widowed,Transport-moving,Black,Male,United-States,<=50K
61,10,0,0,44,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
55,7,0,0,40,Private,Widowed,Handlers-cleaners,White,Female,United-States,<=50K
43,9,0,0,44,Private,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,<=50K
56,13,0,0,40,Local-gov,Married-civ-spouse,Tech-support,White,Male,United-States,>50K
37,10,0,0,39,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
28,9,0,0,40,Private,Never-married,Other-service,Black,Female,United-States,<=50K
36,9,0,0,47,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
31,14,0,0,40,State-gov,Never-married,Tech-support,White,Male,United-States,<=50K
46,13,0,0,40,Local-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,>50K
63,2,0,0,30,Self-emp-not-inc,Widowed,Other-service,White,Female,El-Salvador,<=50K
28,15,0,2339,40,Private,Never-married,Prof-specialty,White,Male,Canada,<=50K
43,10,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
17,7,0,0,18,?,Never-married,?,White,Female,United-States,<=50K
39,13,0,0,40,Private,Divorced,Sales,White,Female,United-States,<=50K
25,4,0,0,40,Private,Never-married,Machine-op-inspct,White,Male,El-Salvador,<=50K
41,9,0,1485,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
63,9,0,0,40,?,Married-civ-spouse,?,White,Male,United-States,<=50K
44,10,0,0,60,Self-emp-not-inc,Never-married,Farming-fishing,White,Male,United-States,<=50K
53,14,0,0,35,Local-gov,Divorced,Prof-specialty,White,Female,United-States,>50K
36,11,0,0,48,Self-emp-not-inc,Separated,Exec-managerial,White,Male,United-States,<=50K
61,16,0,0,40,State-gov,Married-civ-spouse,Prof-specialty,White,Male,?,>50K
17,7,0,0,7,Private,Never-married,Other-service,White,Female,United-States,<=50K
35,3,0,0,15,Self-emp-not-inc,Married-civ-spouse,Other-service,White,Female,Mexico,<=50K
46,8,0,0,45,Self-emp-inc,Married-civ-spouse,Craft-repair,White,Male,?,<=50K
68,9,0,0,45,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
39,13,0,0,6,?,Married-civ-spouse,?,White,Female,United-States,>50K
30,9,0,0,44,Private,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
23,7,0,0,35,Private,Divorced,Other-service,White,Female,United-States,<=50K
54,9,5013,0,40,Private,Married-civ-spouse,Transport-moving,Black,Male,United-States,<=50K
29,10,0,0,50,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
30,14,0,0,46,?,Married-civ-spouse,?,White,Male,United-States,>50K
22,9,0,0,45,?,Never-married,?,White,Female,United-States,<=50K
25,10,0,0,16,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
39,9,0,0,35,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
31,10,0,2051,57,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
34,10,7298,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
36,12,0,0,40,Federal-gov,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
42,14,0,0,38,Local-gov,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
37,10,0,0,45,Private,Married-civ-spouse,Exec-managerial,White,Female,United-States,>50K
47,11,0,0,40,?,Divorced,?,White,Male,United-States,<=50K
42,9,0,0,60,Local-gov,Separated,Other-service,Black,Female,?,<=50K
23,9,0,0,35,Private,Never-married,Other-service,White,Female,United-States,<=50K
75,14,0,0,50,Self-emp-not-inc,Married-spouse-absent,Prof-specialty,White,Female,United-States,<=50K
64,9,0,0,65,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
51,11,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
57,16,0,0,50,State-gov,Divorced,Prof-specialty,White,Female,United-States,<=50K
37,9,0,0,30,Private,Married-civ-spouse,Other-service,White,Female,United-States,>50K
76,3,0,0,40,?,Widowed,?,White,Female,United-States,<=50K
31,9,0,0,40,Private,Never-married,Sales,White,Male,United-States,<=50K
53,13,0,0,60,Self-emp-not-inc,Never-married,Sales,White,Male,United-States,>50K
39,10,0,0,35,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
23,10,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,El-Salvador,<=50K
40,9,0,0,35,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
37,15,0,0,50,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
20,10,0,0,15,?,Never-married,?,White,Male,United-States,<=50K
42,9,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
39,3,0,0,30,Private,Separated,Sales,Black,Female,Puerto-Rico,<=50K
49,6,4416,0,99,Private,Separated,Exec-managerial,Black,Male,United-States,<=50K
36,10,0,0,39,State-gov,Divorced,Exec-managerial,White,Female,United-States,<=50K
48,10,0,1669,38,Private,Widowed,Exec-managerial,Black,Female,United-States,<=50K
36,13,0,0,40,Private,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
62,8,0,0,40,?,Divorced,?,White,Male,Canada,<=50K
37,9,0,0,35,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
24,9,0,0,36,Private,Married-civ-spouse,Craft-repair,White,Female,United-States,<=50K
41,9,0,0,40,Private,Never-married,Adm-clerical,White,Male,United-States,<=50K
21,9,0,0,40,Private,Divorced,Sales,White,Female,United-States,<=50K
28,13,0,0,40,Federal-gov,Never-married,Prof-specialty,White,Female,United-States,<=50K
24,10,0,0,60,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
34,10,0,0,40,Private,Never-married,Adm-clerical,White,Female,Germany,<=50K
36,9,0,0,50,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
43,13,0,0,40,Local-gov,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
36,11,0,0,40,Local-gov,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,United-States,<=50K
29,9,0,0,40,Private,Never-married,Exec-managerial,Black,Female,United-States,<=50K
28,6,0,0,40,Private,Never-married,Handlers-cleaners,White,Male,Mexico,<=50K
57,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,>50K
32,13,0,0,55,Local-gov,Never-married,Prof-specialty,White,Male,United-States,<=50K
42,13,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
31,9,0,0,51,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
55,9,0,0,40,State-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
36,14,0,0,50,Local-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
42,14,0,0,35,Local-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
46,3,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,<=50K
25,13,0,0,40,Local-gov,Never-married,Tech-support,Asian-Pac-Islander,Female,Vietnam,<=50K
23,4,0,0,25,Private,Never-married,Other-service,White,Male,Mexico,<=50K
54,9,0,1672,50,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
58,9,0,0,25,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
32,9,0,0,35,Private,Never-married,Other-service,White,Female,United-States,<=50K
44,10,0,0,50,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
65,10,0,0,40,Local-gov,Divorced,Exec-managerial,White,Female,United-States,<=50K
47,9,0,0,30,Private,Married-civ-spouse,Other-service,White,Female,United-States,>50K
20,10,0,0,20,Private,Never-married,Sales,Black,Female,United-States,<=50K
22,3,0,0,40,Private,Never-married,Farming-fishing,White,Male,Mexico,<=50K
33,10,0,0,52,Private,Never-married,Prof-specialty,White,Male,United-States,<=50K
22,11,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
22,10,0,0,35,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
47,9,0,0,40,Private,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
48,13,0,0,60,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
59,14,0,0,40,Self-emp-inc,Married-civ-spouse,Sales,White,Male,United-States,<=50K
23,10,0,0,16,Private,Married-civ-spouse,Sales,White,Female,United-States,<=50K
44,4,0,0,25,?,Married-civ-spouse,?,White,Male,United-States,<=50K
55,13,0,0,60,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
54,13,0,0,38,State-gov,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
71,13,0,0,10,?,Married-civ-spouse,?,White,Male,United-States,>50K
34,13,0,0,45,Private,Never-married,Prof-specialty,White,Female,Cuba,<=50K
29,14,0,0,50,Local-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
49,8,0,0,40,?,Divorced,?,Black,Male,United-States,<=50K
20,10,0,0,15,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
26,13,0,0,40,Private,Never-married,Prof-specialty,White,Male,United-States,<=50K
46,9,0,0,40,Private,Separated,Machine-op-inspct,Black,Female,United-States,<=50K
20,10,0,0,20,Private,Never-married,Other-service,White,Female,United-States,<=50K
49,9,0,0,60,Self-emp-not-inc,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
31,10,0,0,38,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
36,13,0,1887,50,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
36,10,0,0,55,Self-emp-inc,Divorced,Sales,Asian-Pac-Islander,Male,United-States,<=50K
64,10,0,0,40,Private,Married-spouse-absent,Exec-managerial,White,Female,United-States,<=50K
28,9,0,0,50,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
52,9,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
29,9,0,0,40,Local-gov,Married-civ-spouse,Transport-moving,Black,Male,United-States,<=50K
25,11,0,0,40,Private,Never-married,Adm-clerical,White,Male,?,<=50K
42,11,15024,0,55,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
23,9,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
26,14,0,1876,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
35,13,0,0,55,Private,Never-married,Sales,White,Male,United-States,<=50K
30,14,0,0,50,Self-emp-not-inc,Divorced,Prof-specialty,Asian-Pac-Islander,Male,India,>50K
50,14,0,0,62,Private,Divorced,Exec-managerial,White,Male,United-States,>50K
28,9,0,0,40,State-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
35,6,0,0,60,Private,Divorced,Craft-repair,White,Male,United-States,<=50K
22,9,0,0,40,Private,Never-married,Sales,Black,Female,United-States,<=50K
29,13,0,0,55,Private,Married-civ-spouse,Exec-managerial,Black,Male,United-States,>50K
22,10,0,0,40,Private,Never-married,Tech-support,White,Male,United-States,<=50K
37,12,0,0,45,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
39,12,0,0,60,Private,Never-married,Transport-moving,Black,Male,United-States,<=50K
40,11,0,0,50,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
34,9,0,0,42,Private,Divorced,Adm-clerical,Black,Male,United-States,<=50K
36,11,3908,0,75,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
51,9,0,0,45,Private,Divorced,Sales,White,Male,United-States,<=50K
38,5,0,0,40,Private,Married-civ-spouse,Transport-moving,Black,Male,United-States,<=50K
61,13,0,0,30,Local-gov,Divorced,Other-service,White,Male,United-States,<=50K
24,9,4386,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
62,5,0,0,40,?,Never-married,?,White,Female,Dominican-Republic,<=50K
20,10,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
40,13,0,0,40,Private,Married-spouse-absent,Other-service,Other,Male,Mexico,<=50K
34,9,0,0,60,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
26,9,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
29,5,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
62,5,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
50,13,0,0,45,Private,Divorced,Prof-specialty,White,Female,United-States,<=50K
45,10,0,0,55,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
28,13,7298,0,42,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
47,10,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
27,13,0,0,50,Self-emp-not-inc,Never-married,Sales,White,Male,United-States,<=50K
35,9,0,0,60,Private,Divorced,Transport-moving,White,Female,United-States,>50K
44,13,0,0,35,Private,Divorced,Sales,White,Female,United-States,<=50K
30,13,0,0,40,Local-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
50,15,7688,0,50,Self-emp-inc,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Philippines,>50K
35,14,15024,0,50,Private,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
51,14,0,0,55,Private,Never-married,Prof-specialty,White,Male,United-States,>50K
33,5,0,0,70,Private,Divorced,Handlers-cleaners,White,Male,United-States,<=50K
34,9,0,0,40,Private,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
61,9,0,0,40,Private,Married-civ-spouse,Protective-serv,Black,Male,India,<=50K
37,10,0,0,40,State-gov,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
25,9,0,0,40,Private,Never-married,Transport-moving,White,Male,United-States,<=50K
29,11,0,0,40,Private,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
22,9,0,0,40,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
50,13,0,0,50,Self-emp-not-inc,Married-civ-spouse,Sales,White,Male,United-States,<=50K
47,13,3103,0,60,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
41,13,0,0,35,Private,Married-civ-spouse,Prof-specialty,Black,Female,Haiti,>50K
23,13,0,0,10,Private,Never-married,Sales,Black,Male,United-States,<=50K
55,9,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
29,14,0,0,45,Private,Married-civ-spouse,Exec-managerial,White,Male,Germany,<=50K
66,9,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
27,16,0,0,70,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
50,16,0,0,60,Self-emp-not-inc,Divorced,Prof-specialty,White,Female,United-States,>50K
42,9,0,0,12,Self-emp-not-inc,Married-civ-spouse,Sales,White,Male,United-States,<=50K
63,15,15024,0,50,Self-emp-inc,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
43,9,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
46,13,0,0,50,Federal-gov,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,United-States,>50K
50,11,0,0,60,Self-emp-not-inc,Married-civ-spouse,Sales,White,Male,United-States,>50K
31,13,0,0,50,Private,Never-married,Exec-managerial,White,Female,United-States,<=50K
28,6,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
31,16,7298,0,55,State-gov,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
58,9,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
39,9,0,0,40,Private,Separated,Machine-op-inspct,Black,Male,United-States,<=50K
59,7,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
45,9,0,0,28,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
21,10,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
20,10,0,0,15,State-gov,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
44,10,0,0,38,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
40,13,0,0,45,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
48,10,7298,0,60,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,>50K
49,11,0,0,40,Private,Never-married,Sales,Black,Male,?,<=50K
50,12,0,0,50,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,>50K
41,15,0,2415,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
29,11,0,0,40,Private,Never-married,Tech-support,White,Male,United-States,<=50K
40,15,0,2444,45,Self-emp-not-inc,Never-married,Prof-specialty,White,Male,United-States,>50K
25,8,0,0,40,Private,Married-civ-spouse,Other-service,White,Female,United-States,<=50K
48,6,0,0,40,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
30,9,0,0,40,Private,Never-married,Transport-moving,Black,Male,United-States,<=50K
39,14,0,0,50,Private,Never-married,Exec-managerial,White,Male,United-States,>50K
28,12,0,0,40,Private,Divorced,Prof-specialty,White,Female,United-States,<=50K
38,9,0,0,50,Private,Divorced,Exec-managerial,White,Male,United-States,<=50K
37,9,0,0,30,Private,Divorced,Other-service,Black,Female,United-States,<=50K
35,9,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
18,7,0,0,20,Private,Never-married,Other-service,White,Female,United-States,<=50K
30,13,0,0,50,?,Never-married,?,Asian-Pac-Islander,Female,Taiwan,<=50K
29,3,0,0,25,Private,Never-married,Other-service,White,Male,Mexico,<=50K
42,9,0,0,40,Private,Married-civ-spouse,Craft-repair,Black,Male,United-States,>50K
