age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,sex,race,c_charge_degree,two_year_recid
28,0,5,0,0,5,0.0,Male,Caucasian,F,0
22,0,2,0,0,0,1.0,Male,Hispanic,F,1
20,0,10,0,0,2,33.0,Male,Hispanic,F,1
43,0,1,0,0,1,44.0,Male,Hispanic,M,0
31,0,4,0,0,6,0.0,Male,African-American,F,0
45,0,1,0,0,3,24.0,Male,Caucasian,F,1
31,0,5,0,0,5,1.0,Male,Caucasian,F,1
22,0,6,0,1,1,1.0,Male,Caucasian,F,0
62,0,1,0,0,0,1.0,Female,Caucasian,M,0
21,0,9,1,0,2,1.0,Male,African-American,F,0
51,0,1,0,0,0,1.0,Male,African-American,F,1
24,0,1,0,0,0,1.0,Male,Caucasian,M,0
27,0,7,0,0,3,282.0,Male,African-American,M,0
43,0,3,0,0,8,1.0,Male,African-American,F,1
25,0,5,0,0,7,4.0,Male,Caucasian,M,1
29,0,2,0,0,0,1.0,Male,African-American,M,0
34,0,2,0,0,1,1.0,Male,Other,M,1
20,0,10,4,0,4,1.0,Male,Caucasian,F,0
29,0,9,0,0,10,1.0,Male,African-American,F,1
26,0,9,2,2,27,1.0,Male,African-American,M,1
23,1,6,2,2,6,1.0,Male,African-American,F,0
45,0,1,0,0,0,1.0,Male,Caucasian,F,0
23,0,7,0,0,0,1.0,Female,Caucasian,M,0
27,0,10,0,0,25,50.0,Male,African-American,F,1
28,0,7,0,0,0,3.0,Male,African-American,M,1
22,0,6,0,0,2,64.0,Male,African-American,F,0
26,0,2,0,0,0,1.0,Female,African-American,M,0
47,0,2,0,0,3,1.0,Male,Caucasian,F,0
22,0,7,1,0,2,1.0,Male,African-American,F,1
29,0,1,0,0,2,1.0,Male,Caucasian,F,1
53,0,6,0,0,5,1.0,Female,African-American,F,0
31,0,4,0,1,3,1.0,Male,Caucasian,M,1
25,0,8,0,0,5,1.0,Male,African-American,F,1
33,0,4,0,0,10,1.0,Male,Caucasian,M,0
31,0,9,0,1,6,1080.0,Male,African-American,F,0
53,0,2,0,0,8,1.0,Male,Caucasian,M,1
26,0,6,0,0,1,1349.0,Female,Other,M,0
51,0,1,0,0,0,1.0,Male,Caucasian,M,0
31,0,2,0,0,0,1.0,Male,African-American,F,1
52,0,2,0,0,3,1.0,Male,Caucasian,M,0
42,0,2,0,0,0,1.0,Female,Caucasian,F,1
21,0,10,0,0,0,1.0,Male,Hispanic,F,0
37,0,10,0,0,1,1.0,Male,African-American,F,0
21,0,3,0,0,1,22.0,Male,African-American,F,0
34,0,2,0,0,1,1.0,Male,Hispanic,F,0
27,0,3,0,0,1,1.0,Male,African-American,F,1
31,2,6,0,0,6,1.0,Male,African-American,F,0
49,0,1,0,0,0,1.0,Male,Caucasian,F,0
26,0,1,0,1,2,1.0,Male,Hispanic,M,0
31,3,10,0,0,6,1.0,Male,African-American,F,1
33,0,6,0,0,3,1.0,Male,Caucasian,F,0
24,0,2,0,0,0,1.0,Male,Hispanic,M,0
36,0,8,0,0,4,1.0,Male,African-American,M,0
29,0,8,0,0,4,2.0,Male,Caucasian,F,0
56,0,1,0,0,1,1.0,Male,Caucasian,F,0
49,0,6,0,0,7,1.0,Male,Caucasian,F,0
60,0,1,0,0,4,16.0,Male,Hispanic,F,0
27,0,9,0,0,9,0.0,Male,African-American,F,1
27,0,6,0,0,1,150.0,Male,Caucasian,M,0
25,0,9,0,1,2,1.0,Male,African-American,F,0
23,0,9,0,0,4,27.0,Male,Hispanic,F,0
32,1,7,0,0,2,353.0,Male,Hispanic,M,1
35,0,6,0,0,5,1.0,Male,Hispanic,M,1
20,0,10,0,0,1,1.0,Male,Other,F,1
39,0,3,0,0,6,1.0,Male,African-American,F,1
38,0,6,0,0,9,4.0,Male,African-American,F,0
54,0,1,0,0,0,1.0,Male,African-American,M,0
36,0,8,0,0,5,20.0,Male,African-American,M,1
48,0,3,0,0,6,1.0,Male,African-American,F,0
26,0,5,0,0,0,1.0,Male,Other,F,1
26,0,4,0,0,0,0.0,Male,African-American,M,0
31,0,6,0,1,10,1.0,Male,African-American,F,1
24,0,5,0,0,1,0.0,Male,African-American,F,0
26,0,1,0,0,0,1.0,Male,Hispanic,M,0
31,0,2,0,0,0,1.0,Female,African-American,M,0
21,0,7,0,0,1,22.0,Male,African-American,F,1
28,0,2,0,0,0,5.0,Male,Hispanic,M,0
23,0,7,0,0,2,232.0,Male,Caucasian,F,1
25,0,3,0,0,1,23.0,Male,African-American,F,1
26,0,5,0,0,3,1.0,Female,African-American,F,0
57,0,1,0,0,2,11.0,Male,Caucasian,F,0
25,0,9,0,0,5,1.0,Male,African-American,F,1
47,0,1,0,0,0,1.0,Male,Caucasian,M,0
22,0,3,0,0,0,4.0,Male,African-American,M,1
35,0,6,0,0,0,1.0,Male,Asian,F,0
42,0,4,0,0,5,1.0,Female,Caucasian,M,1
33,0,6,0,0,3,1.0,Female,African-American,F,1
56,0,1,0,0,0,1.0,Male,Caucasian,M,0
27,0,8,0,0,0,1.0,Male,Hispanic,M,0
30,0,4,0,0,2,0.0,Male,African-American,F,1
37,0,5,0,0,1,159.0,Male,Hispanic,F,1
38,0,1,0,0,0,1.0,Male,African-American,M,0
21,0,4,0,0,0,1.0,Male,Other,F,0
26,0,6,0,0,7,1.0,Male,Caucasian,M,0
24,0,8,0,0,0,1.0,Male,African-American,F,0
37,0,3,0,0,1,25.0,Female,Caucasian,M,0
36,0,3,0,0,5,1.0,Male,Caucasian,M,1
43,0,5,0,0,1,289.0,Male,Caucasian,F,0
55,0,1,0,0,0,1.0,Male,Caucasian,F,0
32,0,9,0,0,21,1.0,Male,African-American,F,1
53,0,6,0,0,3,1.0,Male,African-American,F,1
27,0,2,0,0,0,1.0,Male,African-American,M,0
29,0,3,1,0,2,1.0,Male,African-American,M,1
30,3,4,0,0,4,0.0,Male,Caucasian,F,1
54,0,4,0,0,10,0.0,Male,African-American,F,1
23,0,8,0,0,5,105.0,Male,Caucasian,F,1
21,0,4,0,0,1,1.0,Male,Other,F,1
32,0,6,0,0,1,1.0,Male,African-American,M,1
23,2,6,0,0,3,415.0,Male,African-American,F,0
24,0,5,1,0,3,1.0,Female,Caucasian,M,1
39,0,1,0,0,0,1.0,Male,African-American,F,0
26,0,3,1,0,4,1.0,Female,African-American,F,0
24,0,10,0,0,0,1.0,Male,African-American,F,0
26,0,9,0,0,9,1.0,Male,African-American,F,1
47,0,5,0,0,3,1.0,Male,African-American,M,1
56,0,1,0,0,3,1.0,Female,Caucasian,F,0
28,0,7,0,0,0,1.0,Male,Caucasian,F,0
28,0,2,0,0,0,1.0,Male,Caucasian,F,1
30,0,5,0,0,3,1.0,Male,African-American,F,0
54,0,3,0,0,7,0.0,Male,Caucasian,F,0
28,0,5,0,0,1,4.0,Male,Caucasian,F,0
44,0,2,0,0,2,1.0,Male,Hispanic,F,0
31,0,7,0,0,3,146.0,Female,Caucasian,F,1
34,0,2,0,0,5,43.0,Male,Caucasian,M,1
24,0,6,0,0,1,261.0,Female,African-American,F,1
29,0,2,0,0,0,1.0,Male,Other,F,0
51,0,1,0,0,4,28.0,Male,African-American,F,0
45,0,2,0,0,0,1.0,Male,Caucasian,M,0
55,0,1,0,0,0,1.0,Male,African-American,F,0
39,0,1,0,0,1,6.0,Male,African-American,F,0
27,0,9,0,0,3,1.0,Female,African-American,F,1
37,0,4,0,0,3,1.0,Male,Caucasian,F,0
24,0,4,0,0,8,1.0,Male,Caucasian,F,1
37,0,1,0,0,3,4.0,Male,Caucasian,F,0
50,0,3,0,0,1,1.0,Male,Caucasian,F,0
29,0,2,0,0,0,0.0,Male,Hispanic,M,1
51,0,5,0,0,14,11.0,Male,African-American,F,0
24,0,9,1,0,2,1.0,Male,African-American,F,1
50,0,1,0,0,1,147.0,Male,Caucasian,F,0
25,0,2,1,1,2,1.0,Male,Hispanic,F,1
26,0,5,0,0,2,1.0,Male,Caucasian,F,0
56,0,1,0,0,2,39.0,Male,Caucasian,F,0
30,0,9,1,0,14,1.0,Male,African-American,F,1
29,0,4,0,0,7,1.0,Male,African-American,F,1
32,0,1,0,0,0,1.0,Male,Caucasian,F,1
52,0,1,0,0,0,1.0,Male,Caucasian,M,0
24,0,5,0,0,1,1.0,Male,African-American,F,1
30,0,3,0,0,4,2.0,Male,African-American,F,0
62,0,1,0,0,0,3.0,Male,Hispanic,M,0
29,0,2,0,0,0,0.0,Female,African-American,M,0
27,1,9,2,0,11,1.0,Male,African-American,F,0
28,0,3,0,0,0,0.0,Male,Caucasian,M,0
26,0,9,0,0,15,1.0,Male,African-American,F,0
27,0,4,0,0,0,0.0,Male,Caucasian,F,0
21,0,9,0,0,0,1.0,Male,African-American,M,1
22,0,10,1,1,3,0.0,Male,African-American,F,1
34,0,5,0,0,3,1.0,Female,Caucasian,M,0
54,0,1,0,0,0,1.0,Male,Hispanic,F,1
37,0,4,0,0,4,1.0,Male,Caucasian,M,1
27,0,2,0,0,1,1.0,Male,African-American,F,0
31,0,2,0,0,1,2.0,Female,Caucasian,F,0
29,0,3,0,0,0,0.0,Male,Caucasian,F,1
26,1,10,2,0,9,1.0,Male,African-American,F,1
32,0,2,0,0,1,1173.0,Male,Caucasian,M,0
23,0,8,0,0,4,20.0,Female,African-American,M,1
40,0,3,0,0,1,1.0,Male,African-American,F,0
31,0,3,0,0,0,1.0,Female,African-American,F,0
29,0,9,0,1,17,1.0,Male,African-American,F,1
35,0,4,0,2,3,1.0,Male,Caucasian,F,0
41,0,1,0,0,8,0.0,Male,African-American,F,1
26,0,5,0,1,3,7.0,Female,African-American,M,0
51,0,1,0,0,1,83.0,Male,Caucasian,F,0
31,0,10,0,1,5,92.0,Male,African-American,F,1
22,0,3,0,2,0,1.0,Male,African-American,F,1
44,0,1,0,0,0,1.0,Female,Caucasian,M,0
23,0,9,0,0,0,1.0,Male,African-American,F,1
23,0,5,0,0,2,1.0,Male,Hispanic,F,1
32,1,10,2,0,17,0.0,Male,African-American,F,1
55,0,2,0,0,1,1.0,Male,Caucasian,F,1
22,0,5,0,0,0,1.0,Male,Caucasian,F,1
41,0,1,0,0,0,0.0,Male,African-American,M,0
47,0,7,0,0,15,60.0,Male,African-American,F,0
46,0,6,0,0,12,40.0,Male,Hispanic,F,1
61,0,1,0,0,0,0.0,Male,Caucasian,M,0
30,0,1,0,0,0,0.0,Male,Caucasian,M,0
58,0,2,0,0,4,14.0,Female,African-American,F,1
30,0,9,0,0,6,1.0,Male,Other,F,1
22,0,3,0,1,3,1.0,Male,Other,F,0
48,0,1,0,0,1,21.0,Male,Other,F,0
25,0,8,0,0,0,1.0,Male,African-American,F,1
25,0,3,0,0,2,1.0,Female,Caucasian,M,1
34,0,9,0,0,10,77.0,Female,Caucasian,F,1
34,0,4,0,0,2,1.0,Male,African-American,M,1
29,0,2,0,0,1,1.0,Female,African-American,M,0
48,0,1,0,0,2,1.0,Male,African-American,F,1
20,0,8,0,0,0,1.0,Female,African-American,F,0
51,0,1,0,0,1,98.0,Female,Caucasian,F,0
59,0,6,0,0,22,1.0,Male,African-American,F,1
44,0,1,0,0,0,1.0,Female,African-American,M,0
31,0,2,0,0,1,1.0,Male,African-American,M,0
31,0,5,0,0,4,12.0,Male,African-American,F,1
55,0,1,0,0,0,1.0,Male,Caucasian,M,0
40,0,1,0,0,0,0.0,Female,Caucasian,M,0
31,0,5,0,0,0,1.0,Male,Caucasian,M,0
20,0,4,0,0,0,1.0,Female,African-American,F,0
61,0,6,0,0,15,1.0,Male,African-American,F,1
24,0,9,0,0,7,1.0,Male,African-American,F,1
25,0,8,0,0,11,2.0,Male,African-American,M,1
29,0,2,0,0,0,3.0,Female,African-American,F,0
34,0,1,0,0,0,1.0,Male,African-American,M,1
22,0,9,1,0,2,0.0,Male,Caucasian,F,1
24,0,4,0,0,0,1.0,Male,Caucasian,F,0
44,0,5,0,0,0,1.0,Male,African-American,M,0
47,0,6,0,0,4,1.0,Female,African-American,M,0
30,0,2,0,0,0,0.0,Female,African-American,M,0
34,0,8,0,0,13,1.0,Male,Caucasian,F,1
40,0,1,0,0,0,1.0,Male,Hispanic,F,0
37,0,7,0,0,4,1.0,Male,African-American,M,1
29,0,8,2,1,7,0.0,Male,African-American,F,1
32,0,3,0,0,0,1.0,Male,Caucasian,M,0
49,0,6,0,0,4,1.0,Male,Caucasian,M,1
24,0,4,0,0,1,163.0,Male,African-American,F,0
23,0,6,0,0,1,0.0,Male,African-American,F,1
28,0,4,0,0,4,1.0,Male,Caucasian,F,0
35,0,4,0,0,3,0.0,Male,Caucasian,M,1
23,0,5,0,1,1,1.0,Male,African-American,F,1
26,0,4,0,0,0,0.0,Male,Caucasian,F,0
34,0,3,0,0,7,110.0,Male,African-American,M,0
31,0,7,0,0,2,859.0,Male,African-American,F,0
50,0,1,0,0,2,32.0,Male,Caucasian,F,0
40,0,6,0,0,3,69.0,Female,Caucasian,F,1
47,0,1,0,0,1,1.0,Male,Caucasian,M,0
42,0,1,0,0,1,3.0,Male,Hispanic,M,0
55,0,1,0,0,1,1.0,Female,African-American,F,0
55,0,1,0,0,4,1.0,Male,Other,F,0
58,0,1,0,0,1,1.0,Male,Caucasian,F,0
58,0,1,0,0,1,1.0,Male,Caucasian,F,1
38,0,1,0,0,0,1.0,Male,African-American,F,0
27,0,5,0,0,0,1.0,Male,Caucasian,F,0
57,0,2,0,0,1,1.0,Male,Caucasian,F,0
40,0,3,0,0,0,0.0,Male,Hispanic,M,0
29,0,9,0,0,1,2.0,Male,Hispanic,M,0
35,0,8,0,0,0,1.0,Male,African-American,M,1
27,0,4,0,0,1,66.0,Female,Caucasian,F,0
58,0,1,0,0,2,1.0,Male,Caucasian,M,1
31,0,4,0,0,6,1.0,Male,Caucasian,F,0
37,0,1,0,0,2,1.0,Male,Other,F,0
27,0,6,0,0,10,1.0,Male,African-American,F,1
36,0,1,0,0,1,0.0,Male,African-American,M,0
31,0,7,0,0,4,1.0,Male,Caucasian,F,1
27,0,7,0,0,2,1.0,Male,African-American,F,1
31,0,6,0,3,9,1.0,Male,Caucasian,F,1
31,0,7,0,0,8,1.0,Male,African-American,M,1
20,0,10,1,1,1,1.0,Male,African-American,F,1
28,0,8,0,2,9,297.0,Male,Caucasian,M,0
48,0,4,0,0,5,1.0,Male,African-American,F,1
45,0,1,0,0,1,1.0,Male,African-American,F,0
35,0,9,0,1,1,1159.0,Male,African-American,M,1
56,0,1,0,0,1,1.0,Male,Caucasian,M,0
20,0,7,0,0,0,1.0,Female,Caucasian,F,0
44,0,1,0,0,0,0.0,Male,Caucasian,M,0
22,0,2,0,0,0,1.0,Female,Hispanic,M,0
27,0,3,0,0,2,34.0,Female,Caucasian,F,0
30,0,2,0,0,0,1.0,Male,Caucasian,M,0
31,0,4,0,0,3,1.0,Male,Caucasian,M,1
23,0,5,0,0,0,1.0,Male,African-American,F,1
26,0,9,0,0,4,1.0,Male,African-American,F,0
27,0,9,0,0,4,173.0,Male,Caucasian,F,0
51,0,1,0,0,0,1.0,Male,Caucasian,M,0
25,0,3,0,0,1,0.0,Male,African-American,F,0
30,0,4,0,0,0,1.0,Male,African-American,F,1
29,0,9,0,0,8,1.0,Male,African-American,M,1
28,0,2,0,0,1,1.0,Male,Caucasian,M,1
28,0,3,0,0,7,239.0,Male,African-American,M,1
27,0,7,0,0,13,1.0,Male,African-American,F,1
37,0,4,0,0,4,1.0,Male,Hispanic,M,0
30,0,3,1,0,7,1.0,Male,African-American,F,0
50,0,8,0,2,24,1.0,Male,African-American,M,1
22,0,4,0,0,0,0.0,Male,Caucasian,M,0
24,0,4,0,0,2,1.0,Male,African-American,M,1
33,0,5,0,0,0,0.0,Male,African-American,F,1
44,0,1,0,0,0,1.0,Male,Hispanic,M,0
22,0,7,0,0,2,1.0,Female,Caucasian,M,1
22,0,4,0,0,0,1.0,Male,African-American,M,1
28,0,2,0,0,0,0.0,Female,African-American,M,0
39,0,1,0,0,1,0.0,Female,African-American,F,0
34,0,10,2,0,9,80.0,Male,African-American,M,1
22,0,8,0,0,0,0.0,Male,Caucasian,F,0
26,0,5,0,0,2,0.0,Female,Caucasian,M,0
65,0,1,0,0,0,1.0,Female,Caucasian,M,0
56,0,7,0,0,5,1.0,Male,Caucasian,M,0
25,0,10,0,1,5,1.0,Male,African-American,F,1
26,0,10,1,0,6,1.0,Male,African-American,F,1
41,0,1,0,0,0,1.0,Male,African-American,F,0
33,0,9,0,0,5,1.0,Female,African-American,F,1
52,0,1,0,0,3,0.0,Female,African-American,F,0
43,0,1,0,0,0,1.0,Male,Caucasian,M,0
53,0,1,0,0,0,2.0,Female,Caucasian,M,0
30,0,9,0,0,4,1.0,Male,Other,M,1
20,0,10,1,0,1,1.0,Male,African-American,F,1
24,0,5,0,0,0,1.0,Female,Caucasian,F,0
27,0,7,0,0,4,42.0,Male,Caucasian,F,0
43,0,10,0,0,22,1.0,Female,Caucasian,M,1
50,0,2,0,0,1,1.0,Male,Caucasian,F,0
59,0,3,0,0,4,2.0,Male,African-American,F,1
41,2,7,0,0,16,1.0,Male,African-American,F,1
30,0,8,0,0,1,1.0,Male,African-American,M,0
27,0,7,0,0,10,1.0,Male,African-American,F,0
25,0,7,0,0,5,2.0,Female,African-American,M,1
44,0,8,0,0,8,1.0,Male,African-American,M,1
39,0,6,0,0,2,120.0,Male,Caucasian,F,0
49,0,3,0,0,1,0.0,Male,African-American,F,1
35,0,8,0,0,13,1.0,Female,African-American,F,0
28,0,10,0,0,18,1.0,Male,African-American,F,1
29,1,6,2,0,6,0.0,Male,African-American,F,1
62,0,1,0,0,0,1.0,Female,Caucasian,M,0
36,0,6,0,0,0,1.0,Male,African-American,M,0
32,0,5,0,0,4,0.0,Male,African-American,F,0
27,0,5,0,0,8,1.0,Male,Caucasian,F,0
41,0,8,0,0,2,1.0,Male,Asian,F,1
57,0,10,0,0,27,9.0,Male,African-American,M,0
32,0,2,1,0,2,179.0,Male,Caucasian,F,0
39,0,6,0,0,8,75.0,Male,Caucasian,F,0
38,0,4,0,0,6,34.0,Female,Other,F,1
31,0,10,0,0,4,35.0,Male,African-American,M,1
50,0,1,0,0,2,1.0,Male,Caucasian,M,1
23,0,10,0,0,1,1.0,Male,African-American,F,1
26,0,3,0,0,3,1.0,Female,Caucasian,M,0
32,0,1,0,0,0,1.0,Female,Caucasian,F,1
57,0,1,0,0,1,4.0,Female,Caucasian,F,1
29,0,8,0,0,1,1.0,Male,African-American,F,0
27,0,4,0,0,1,1.0,Male,Other,F,0
52,0,1,0,0,0,1.0,Male,Hispanic,M,0
24,0,10,1,0,9,1.0,Male,Other,F,1
46,0,1,0,0,1,37.0,Male,Caucasian,F,1
28,0,2,0,0,0,1.0,Male,Caucasian,M,1
33,0,3,0,0,2,1.0,Male,Caucasian,M,1
31,0,7,0,0,11,1.0,Male,African-American,M,1
24,0,2,0,0,1,2.0,Male,African-American,M,1
28,0,7,0,0,0,1.0,Male,Caucasian,F,0
24,0,4,0,0,1,2.0,Male,African-American,F,1
25,0,6,0,0,6,1.0,Male,African-American,F,0
22,0,3,0,0,1,1.0,Male,African-American,F,1
22,0,6,0,0,4,12.0,Male,African-American,M,0
35,0,9,1,0,12,1.0,Male,Hispanic,F,0
26,0,4,0,0,9,0.0,Male,Caucasian,M,1
30,0,1,0,0,0,0.0,Male,Caucasian,M,0
23,0,7,0,0,2,1.0,Male,African-American,F,1
26,0,4,0,0,2,1.0,Male,Caucasian,F,0
34,0,9,1,0,20,1.0,Male,African-American,F,1
34,0,6,0,0,1,1.0,Male,Caucasian,F,0
43,0,1,0,0,0,1.0,Male,African-American,F,1
36,0,2,0,0,4,1.0,Male,Caucasian,F,1
32,0,8,0,0,1,1.0,Male,African-American,F,1
21,0,10,0,0,1,0.0,Male,African-American,F,1
32,0,1,0,0,1,1.0,Male,Caucasian,M,1
22,0,7,1,0,3,1.0,Male,African-American,F,0
57,0,1,0,0,0,1.0,Male,African-American,F,0
40,0,3,0,0,4,72.0,Male,Caucasian,F,0
29,0,2,0,0,1,1466.0,Male,African-American,M,1
27,0,2,0,0,0,1.0,Male,African-American,M,1
54,0,2,0,0,2,1173.0,Male,African-American,M,0
23,0,8,0,0,3,37.0,Female,African-American,F,0
29,0,3,0,0,1,1.0,Male,Caucasian,M,0
52,0,1,0,0,0,1.0,Male,African-American,F,0
35,0,8,0,0,0,1.0,Male,African-American,F,0
38,0,2,0,0,0,1.0,Female,African-American,M,0
22,0,4,0,0,0,1.0,Male,African-American,M,0
28,0,2,0,0,0,1.0,Male,Caucasian,F,1
41,0,9,0,0,7,1.0,Male,African-American,F,0
44,0,1,0,0,1,22.0,Male,Caucasian,M,0
30,0,7,0,0,1,599.0,Male,African-American,F,0
25,0,5,0,0,2,25.0,Male,Caucasian,F,1
26,0,6,0,0,1,1.0,Male,African-American,F,0
28,0,8,0,0,2,1.0,Male,Hispanic,F,0
28,1,10,0,0,7,1.0,Male,African-American,F,1
30,0,2,0,0,1,20.0,Male,Caucasian,M,0
32,0,4,0,0,4,1.0,Male,African-American,M,1
26,0,7,0,0,5,1.0,Female,African-American,F,1
34,0,1,0,0,4,1.0,Male,Hispanic,F,1
50,0,5,0,0,7,0.0,Male,African-American,F,1
69,0,1,0,0,0,1.0,Male,Other,F,0
35,0,4,1,0,3,0.0,Female,Caucasian,F,0
49,0,6,0,0,6,56.0,Female,Caucasian,F,0
32,0,2,0,0,1,1.0,Male,African-American,F,0
28,0,4,0,0,3,100.0,Male,African-American,M,1
30,0,2,0,0,3,1309.0,Male,Caucasian,F,0
45,0,1,0,0,0,0.0,Male,Caucasian,F,0
44,0,1,0,0,3,0.0,Male,Caucasian,F,0
21,0,8,0,0,0,1.0,Male,Caucasian,F,1
39,0,1,0,0,1,1.0,Male,African-American,F,0
36,0,1,0,0,1,1.0,Male,Asian,F,0
44,0,8,0,0,14,1.0,Male,African-American,F,1
50,0,1,0,0,5,1.0,Male,Hispanic,F,1
41,0,1,0,0,0,0.0,Male,African-American,M,0
31,0,4,0,0,7,1.0,Male,African-American,F,1
53,0,7,0,0,4,4.0,Male,African-American,F,0
20,0,6,0,0,1,1.0,Male,Other,F,1
24,0,4,0,0,1,0.0,Male,Hispanic,F,0
47,0,1,0,0,1,61.0,Female,Hispanic,F,0
44,0,1,0,0,0,1.0,Male,Hispanic,M,1
23,0,5,0,1,1,1.0,Male,African-American,F,0
24,0,3,0,0,4,1.0,Female,African-American,F,1
26,0,1,0,0,1,1.0,Male,Hispanic,M,0
46,0,2,0,0,2,0.0,Male,African-American,F,1
24,1,9,0,0,6,1.0,Female,African-American,F,1
29,0,4,0,0,3,1.0,Male,African-American,F,1
20,0,10,0,1,2,1.0,Male,African-American,F,1
24,0,2,0,0,0,1.0,Male,Asian,M,0
43,0,4,0,0,8,435.0,Male,Caucasian,F,1
59,0,1,0,0,0,0.0,Male,Caucasian,F,0
54,0,1,0,0,2,761.0,Female,Hispanic,M,0
27,0,6,0,0,4,1.0,Female,African-American,F,1
48,0,7,0,0,13,96.0,Male,Caucasian,F,1
22,0,5,0,0,1,1.0,Male,Caucasian,F,1
28,0,2,0,0,1,1.0,Female,African-American,F,0
20,2,8,0,0,2,56.0,Male,African-American,F,1
29,0,1,0,0,0,0.0,Male,Caucasian,M,0
55,0,1,0,0,0,1.0,Male,African-American,M,1
57,0,7,0,0,11,378.0,Male,African-American,F,1
27,0,3,0,0,0,1.0,Male,African-American,M,0
31,0,2,0,0,0,1.0,Male,Other,M,0
47,0,5,0,0,1,1.0,Male,Hispanic,F,0
19,0,8,0,0,0,2.0,Male,Caucasian,M,1
27,0,2,0,0,0,1.0,Male,Caucasian,F,0
37,0,2,0,0,6,1.0,Male,African-American,F,1
58,0,1,0,0,1,1.0,Male,Caucasian,F,0
38,0,1,0,0,8,21.0,Male,Caucasian,F,0
23,0,4,0,0,1,1.0,Male,African-American,F,0
49,0,1,0,0,1,1.0,Male,African-American,M,0
62,0,1,0,0,2,5.0,Male,Caucasian,F,0
26,0,2,0,0,0,1.0,Male,African-American,M,1
55,0,1,0,0,0,1.0,Female,Caucasian,M,0
36,0,3,0,0,4,123.0,Male,Caucasian,F,1
31,1,9,1,1,12,433.0,Male,African-American,F,1
52,0,1,0,0,1,1.0,Male,African-American,F,0
28,0,2,0,0,0,1.0,Female,Caucasian,M,0
59,0,1,0,0,0,1.0,Female,Caucasian,M,0
50,0,1,0,0,0,1.0,Male,Caucasian,F,0
23,0,2,1,1,1,1.0,Male,African-American,F,0
29,0,3,0,0,0,0.0,Male,African-American,F,0
27,0,3,0,0,2,1.0,Male,African-American,F,0
34,0,3,0,0,2,1.0,Male,Hispanic,F,1
30,0,2,0,0,0,1.0,Male,Caucasian,F,1
28,0,4,0,0,0,1.0,Male,Caucasian,M,1
28,0,3,0,1,3,1.0,Male,Hispanic,F,1
37,0,1,0,0,0,2.0,Female,Other,M,0
33,0,9,2,2,16,1.0,Male,African-American,F,1
30,0,8,0,0,7,0.0,Male,African-American,F,1
27,0,6,1,0,6,0.0,Male,African-American,F,1
58,0,2,0,0,3,1.0,Male,Caucasian,F,0
30,0,2,0,0,0,1.0,Female,Caucasian,M,0
25,0,5,0,1,4,1.0,Male,African-American,F,1
31,0,10,0,0,5,0.0,Male,African-American,M,0
58,0,1,0,0,1,1.0,Male,Caucasian,F,0
39,0,5,0,0,0,1.0,Female,African-American,F,1
39,0,4,0,2,10,1.0,Female,Hispanic,F,1
28,0,5,0,0,3,1.0,Male,Hispanic,M,0
49,0,2,0,0,3,226.0,Female,Caucasian,F,0
35,0,1,0,0,3,1.0,Male,Other,M,1
28,0,2,0,0,4,1.0,Male,African-American,M,1
33,0,1,0,0,0,1.0,Male,Caucasian,F,0
34,0,1,0,0,0,3.0,Male,African-American,F,0
40,0,2,0,0,3,1.0,Female,Other,F,0
20,0,5,0,0,0,1.0,Female,African-American,F,0
54,0,4,0,0,6,1.0,Female,African-American,F,0
49,0,2,0,0,0,3.0,Female,Caucasian,F,0
52,0,3,0,0,4,1.0,Male,Caucasian,M,1
29,0,5,0,0,4,1.0,Male,African-American,M,0
25,0,2,0,0,1,11.0,Male,Other,F,0
32,0,7,0,1,9,1.0,Male,African-American,M,1
51,0,2,0,0,4,26.0,Male,African-American,M,0
22,0,10,0,0,11,1.0,Male,African-American,F,1
38,0,1,0,0,0,1.0,Female,Other,M,0
20,0,8,1,0,1,1.0,Male,African-American,F,1
49,0,1,0,0,0,1.0,Male,Caucasian,M,0
31,0,5,0,0,3,1.0,Female,African-American,F,0
33,0,6,0,0,7,1.0,Male,African-American,F,1
29,0,6,0,0,4,1.0,Male,Caucasian,M,1
52,0,1,0,0,0,1.0,Female,Caucasian,M,0
23,0,3,0,0,0,1.0,Male,African-American,F,1
22,0,8,0,0,0,1.0,Male,Caucasian,F,0
33,0,9,0,0,16,2.0,Male,African-American,F,1
29,0,10,1,0,13,0.0,Male,African-American,F,1
40,0,1,0,0,1,1.0,Male,African-American,F,0
21,0,3,0,0,1,1.0,Male,Caucasian,F,0
34,0,2,0,0,0,1.0,Male,Caucasian,M,0
24,0,5,0,0,0,3.0,Male,Caucasian,F,0
36,0,10,0,0,10,1.0,Male,African-American,F,1
39,0,1,0,0,0,1.0,Male,Other,M,0
32,0,9,0,1,8,1.0,Male,African-American,F,0
25,0,6,0,1,1,1.0,Male,African-American,M,1
26,0,4,0,0,3,0.0,Male,African-American,M,1
32,0,3,0,0,1,0.0,Male,African-American,M,0
42,0,1,0,0,0,1.0,Female,Caucasian,M,0
23,0,2,0,0,1,45.0,Male,African-American,F,0
53,0,3,0,0,1,1.0,Female,Caucasian,M,0
30,0,2,0,0,4,0.0,Male,African-American,F,0
49,0,1,0,0,0,0.0,Male,Caucasian,F,0
24,0,7,0,0,1,1.0,Male,African-American,F,1
